 1.000000 5
chrysler 0.002564 21
chuck 0.005128 20
chulack 0.001923 22
chunk 0.001923 21
church 0.012821 18
churche 0.002564 19
churchill 0.000641 21
churn 0.002564 20
cia 0.001923 21
cider 0.001923 22
cigar 0.001923 23
cigarett 0.013462 17
cincinnati 0.000641 19
cindi 0.005128 18
cineasia 0.003846 19
cinema 0.020513 16
cinemat 0.002564 20
cinemathequ 0.000641 21
cineplex 0.004487 19
cinergi 0.003846 20
circl 0.006410 18
circle 0.012179 17
circu 0.003205 18
circuit 0.027564 15
circul 0.017308 17
circumcis 0.000641 19
circumst 0.007692 18
circumv 0.003846 19
cisco 0.001923 20
cit 0.026923 16
cite 0.010897 17
citi 0.083974 11
citizen 0.007051 15
citizenship 0.000641 17
civic 0.006410 16
civil 0.026282 14
civilian 0.003205 21
cjd 0.000641 23
clad 0.000641 22
clai 0.003205 20
claim 0.000641 21
claire 0.003205 19
clamor 0.003205 20
clan 0.000641 21
clanci 0.005128 18
clapton 0.002564 19
clarenc 0.001923 21
clariti 0.002564 20
clark 0.002564 21
clarke 0.006410 17
clash 0.013462 16
class 0.014103 15
classic 0.046154 13
classif 0.002564 19
classifi 0.005769 18
classroom 0.000641 20
claude 0.003205 19
claudia 0.001923 20
clause 0.001923 21
claustrophob 0.000641 22
clean 0.013462 17
clear 0.010256 19
clearer 0.002564 22
clef 0.003205 21
cleveland 0.000641 22
clever 0.005769 20
cliche 0.002564 21
click 0.010256 18
client 0.014744 16
clif 0.001923 18
climat 0.005769 17
climax 0.003846 18
climb 0.019231 15
clinch 0.003846 16
clinic 0.044872 14
clinician 0.000641 16
clint 0.003205 15
clinton 0.054487 12
clip 0.008974 14
clipper 0.001923 19
clive 0.003846 18
clock 0.003846 17
clog 0.005769 16
cloister 0.001923 18
clone 0.002564 17
cloonei 0.008333 15
clos 0.037179 13
close 0.118590 8
closer 0.015385 13
closest 0.004487 15
closet 0.000641 17
closur 0.001923 16
clot 0.005128 14
cloth 0.005128 15
clothe 0.002564 19
cloud 0.003846 18
clout 0.003846 17
clown 0.005128 16
clozapin 0.001923 17
club 0.032051 12
clue 0.009615 16
clumsi 0.003205 17
cluster 0.002564 18
cme 0.000641 19
cn 0.016026 15
cnet 0.002564 17
co 0.004487 16
coach 0.019231 14
coache 0.007692 17
coalition 0.000641 19
coarse 0.006410 18
coast 0.000641 21
coastal 0.003205 20
coate 0.006410 19
cobra 0.001923 22
cocain 0.004487 21
cocktail 0.003205 22
cod 0.004487 20
code 0.014103 16
coetzer 0.002564 17
coffee 0.018590 15
coffin 0.003846 20
cognit 0.005769 19
cohen 0.003205 21
coher 0.003205 20
coin 0.006410 18
coincid 0.007051 17
cold 0.016667 16
cole 0.008974 17
coleman 0.001923 19
coli 0.000641 20
colin 0.007692 18
collabor 0.030128 13
collaps 0.000641 14
colleagu 0.066026 11
collect 0.055769 13
colleg 0.049359 14
collegi 0.003205 19
collid 0.003846 18
collin 0.007051 17
colon 0.005128 18
colonel 0.001923 20
coloni 0.002564 19
color 0.024359 16
colorado 0.015385 17
colorect 0.003205 18
colostomi 0.000641 19
columbia 0.026923 15
columbu 0.000641 17
column 0.021154 16
columnist 0.000641 17
com 0.057051 12
coma 0.000641 16
comb 0.000641 15
combat 0.017308 14
combin 0.056410 13
combo 0.006410 14
comcast 0.003205 16
comdex 0.005128 15
come 0.073077 10
comeback 0.007051 11
comedi 0.089744 9
comedian 0.000641 12
comfort 0.015385 11
comic 0.041026 10
command 0.012821 11
commemor 0.005128 12
commenc 0.002564 13
commend 0.001923 14
comment 1.000000 5
commentari 0.000641 14
commerc 0.020513 13
commerci 0.048077 12
commiss 0.031410 15
commission 0.000641 16
commit 0.039744 14
committe 0.046795 13
commod 0.002564 14
common 0.058974 11
commonli 0.008974 12
commonplac 0.000641 14
commonwealth 0.000641 13
commun 0.094872 10
communiqu 0.000641 14
communist 0.000641 13
commut 0.005128 12
compact 0.008974 11
compani 0.193590 9
companion 0.000641 14
compaq 0.005128 13
compar 0.118590 12
comparison 0.000641 21
compass 0.003846 20
compat 0.007692 19
compatriot 0.000641 20
compell 0.008333 18
compens 0.007692 19
compet 0.017949 17
competit 0.048077 16
competitor 0.000641 19
compil 0.010256 18
complain 0.016667 17
complaint 0.000641 19
complem 0.007051 18
complet 0.067308 15
completion 0.000641 18
complex 0.027564 17
compli 0.006410 20
complianc 0.020513 19
complic 0.025000 18
complim 0.001923 22
compon 0.008974 21
compos 0.016026 20
composit 0.010897 21
compound 0.017308 19
comprehens 0.000641 22
compress 0.005128 21
compris 0.008974 20
compromis 0.000641 22
compuls 0.003205 21
compusa 0.000641 22
compuserv 0.000641 23
comput 0.066026 16
computer 0.003846 19
con 0.008974 18
conceal 0.001923 21
conced 0.004487 20
conceiv 0.005128 19
concentr 0.021154 17
concept 0.013462 18
concern 0.069872 14
concert 0.042308 16
concess 0.003205 18
conchita 0.002564 19
conclud 0.037821 17
conclus 0.006410 19
conclusion 0.000641 21
concret 0.003205 20
concuss 0.002564 21
condemn 0.012179 18
condition 0.000641 20
condol 0.005128 19
condom 0.001923 20
conduct 0.045513 15
conductor 0.000641 17
confab 0.001923 16
confer 0.085256 13
confess 0.005128 17
confid 0.025641 16
confidenti 0.000641 19
confidentia 0.000641 20
configur 0.003846 18
confin 0.007692 17
confirm 0.046795 15
confisc 0.001923 20
conflict 0.009615 19
conform 0.008974 20
confound 0.002564 21
confront 0.010256 18
confus 0.012179 17
confusion 0.000641 20
congenit 0.001923 19
congest 0.002564 18
conglomer 0.000641 19
congratul 0.000641 20
congress 0.027564 16
congression 0.000641 19
congressman 0.000641 20
conjunct 0.002564 18
conjur 0.001923 19
connect 0.027564 17
connecticut 0.000641 24
conneri 0.001923 23
connie 0.001923 22
connor 0.001923 23
conquer 0.003205 21
conqueror 0.000641 22
conrad 0.003846 20
conscienc 0.000641 21
consciou 0.005769 19
conscious 0.000641 20
consecut 0.017949 18
consensu 0.007692 21
consent 0.003205 22
consequ 0.007692 20
conserv 0.012179 19
consid 0.083333 14
consider 0.016667 17
consist 0.037821 16
consolid 0.014103 18
consortium 0.000641 21
conspir 0.001923 20
conspiraci 0.000641 21
constant 0.014103 19
constantli 0.000641 21
constell 0.001923 20
constitut 0.000641 22
constraint 0.000641 21
construct 0.000641 22
consult 0.017949 17
consum 0.062179 15
consumpt 0.008333 18
contact 0.032692 17
contagi 0.001923 18
contain 0.044872 16
contamin 0.007692 19
contempl 0.003205 20
contemporari 0.000641 22
contempt 0.001923 21
contend 0.008974 18
content 0.043590 17
contenti 0.003846 19
contest 0.012821 18
context 0.006410 19
contin 0.001923 20
continent 0.000641 21
continu 0.153846 11
contort 0.000641 16
contracept 0.000641 15
contract 0.044231 14
contractu 0.000641 17
contradictori 0.000641 18
contrari 0.003846 16
contrast 0.010256 15
contribut 0.000641 17
contributor 0.000641 18
contriv 0.001923 16
control 0.089103 13
controll 0.021154 16
controversi 0.000641 18
convei 0.005769 17
conven 0.002564 19
conveni 0.003846 18
convent 0.028205 15
converg 0.003205 21
convers 0.016026 20
convert 0.014744 21
convict 0.019872 19
convinc 0.019872 18
convincingli 0.000641 21
conwai 0.001923 20
cooder 0.001923 19
cook 0.000641 21
cooki 0.001923 20
cool 0.023077 17
cooper 0.017949 18
coordin 0.014103 19
cop 0.025000 16
copd 0.005128 17
cope 0.000641 18
copenhagen 0.000641 19
copi 0.041667 14
copper 0.002564 18
copyright 0.000641 19
cord 0.004487 17
core 0.023718 16
corest 0.001923 19
corn 0.000641 20
corner 0.008974 18
cornerston 0.000641 20
cornwell 0.007051 19
coronari 0.011538 17
corp 0.000641 18
corpor 0.033333 15
correct 0.013462 16
correctli 0.000641 20
correl 0.002564 19
correspond 0.000641 21
corridor 0.002564 20
corrupt 0.005128 18
cortex 0.001923 21
cortic 0.001923 20
cosbi 0.001923 19
cosmet 0.005128 17
cost 0.105769 12
costa 0.003205 18
costanza 0.001923 19
costli 0.006410 17
costum 0.030128 16
cotton 0.001923 22
couch 0.003205 21
cough 0.006410 20
coulter 0.002564 21
council 0.014103 19
counsel 0.019872 18
count 0.024359 17
counter 0.007692 19
counteract 0.000641 21
counterfeit 0.000641 22
counterpart 0.000641 20
counterprogram 0.000641 21
counti 0.016667 18
countless 0.000641 19
countri 0.079487 15
coup 0.003205 19
coupl 0.004487 18
couple 0.051282 17
courag 0.008974 19
courier 0.004487 20
course 0.031410 18
court 0.065385 16
courtesi 0.002564 19
courtnei 0.004487 18
courtroom 0.000641 21
courtship 0.000641 22
cousin 0.001923 20
covei 0.003846 19
covent 0.001923 20
cover 0.064744 17
coverag 0.031410 19
covert 0.001923 24
covertli 0.001923 23
covet 0.003846 22
cow 0.007051 21
cowboi 0.005769 22
cowen 0.001923 23
cox 0.016667 20
cozi 0.001923 24
cpr 0.004487 23
crack 0.009615 22
crackdown 0.000641 25
cracker 0.002564 24
craft 0.009615 23
crafti 0.002564 24
craig 0.010256 21
cram 0.003205 22
crank 0.001923 23
crash 0.056410 18
crashe 0.001923 22
crave 0.002564 21
craven 0.004487 20
crawford 0.003846 21
crazi 0.005769 19
cream 0.005128 20
create 0.087179 14
creation 0.012179 17
creativ 0.028205 16
creator 0.007692 17
creatur 0.004487 19
credenti 0.001923 20
credibl 0.007692 18
credit 0.064103 15
creep 0.004487 19
crew 0.009615 18
cri 0.004487 19
crime 0.017949 17
crimin 0.020513 16
cripple 0.001923 18
crisi 0.007051 17
crisp 0.003205 19
crispin 0.002564 20
criteria 0.005128 18
critic 0.093590 13
croatia 0.006410 17
cronkit 0.003205 19
crook 0.005128 18
croon 0.001923 20
crop 0.004487 19
cross 0.012821 16
crossov 0.000641 17
crowd 0.026282 15
crown 0.008974 17
crucial 0.017308 16
crude 0.004487 20
cruel 0.001923 21
cruis 0.006410 19
cruise 0.007692 18
crusad 0.007051 20
crush 0.005128 21
crusti 0.002564 22
crutche 0.001923 23
cry 0.007051 19
crystal 0.003846 21
crystall 0.001923 22
cuba 0.005128 20
cuban 0.011538 17
cuddl 0.002564 20
cue 0.001923 21
cuf 0.003205 19
culmin 0.003205 20
cult 0.010897 18
cultur 0.055128 14
culver 0.003846 17
cumbersom 0.000641 19
cume 0.001923 18
cumul 0.008333 16
cunningli 0.000641 18
cup 0.000641 17
cur 0.000641 18
curb 0.012179 15
cure 0.011538 16
curios 0.002564 18
curiou 0.005769 17
current 0.162821 10
curse 0.002564 15
curtail 0.007051 14
curtain 0.003846 15
curti 0.008333 13
curve 0.001923 15
cusack 0.005128 14
cushion 0.001923 16
cussler 0.001923 17
custodi 0.004487 15
custom 0.037821 12
customari 0.000641 13
cut 0.091026 11
cutback 0.002564 14
cute 0.000641 15
cy 0.005128 13
cyber 0.021154 12
cybercast 0.000641 16
cyberspac 0.000641 17
cycle 0.008974 15
cynic 0.002564 16
cynthia 0.011538 14
cyst 0.001923 16
cystic 0.002564 15
czech 0.012179 13
da 0.003205 16
dad 0.005128 15
daddi 0.006410 14
dade 0.004487 15
dai 0.223718 8
daili 0.140385 12
dairi 0.007051 17
daisi 0.001923 20
dalai 0.003846 19
dale 0.006410 18
dalla 0.015385 16
dam 0.003205 17
damag 0.048077 15
dame 0.003846 18
damien 0.001923 20
damn 0.003205 19
damon 0.003846 17
dampen 0.001923 18
dan 0.042949 16
dana 0.003846 21
danc 0.006410 20
dance 0.013462 19
dancer 0.005128 20
dane 0.000641 21
danger 0.028846 18
daniel 0.017308 19
daniell 0.009615 21
danish 0.005128 22
danka 0.002564 24
danko 0.002564 23
danni 0.015385 20
danson 0.001923 23
danza 0.003846 22
dar 0.007051 21
dario 0.005769 22
dark 0.028846 17
darker 0.001923 20
darkli 0.003205 19
darl 0.002564 20
darren 0.007051 18
darryl 0.002564 20
daryl 0.003846 19
dash 0.000641 20
data 0.064103 14
databas 0.005128 16
dataquest 0.000641 17
date 0.046154 15
datelin 0.007051 17
daughter 0.024359 16
daunt 0.001923 20
dava 0.003205 19
dave 0.014744 18
davenport 0.000641 19
davi 0.020513 17
david 0.121795 13
dawn 0.002564 17
dawtrei 0.002564 16
daybook 0.002564 17
daytim 0.015385 15
de 0.051282 14
deactiv 0.001923 16
dead 0.019872 15
deadli 0.010897 16
deadlin 0.007051 17
deadlock 0.000641 18
deal 0.155769 11
dealer 0.005128 15
dealt 0.007692 14
dean 0.033974 13
deana 0.004487 14
dear 0.002564 15
dearth 0.001923 16
death 0.128846 12
deauvill 0.003846 14
debat 0.091667 13
debbie 0.006410 18
deborah 0.010897 17
debra 0.003205 18
debt 0.016026 16
debut 0.081410 15
decad 0.025641 17
decai 0.003846 19
decemb 0.018590 18
decenc 0.002564 20
decent 0.009615 19
decept 0.001923 20
decibel 0.000641 21
decid 0.067949 16
decidedli 0.000641 19
decis 0.003205 18
decision 0.059615 17
deck 0.001923 19
declar 0.012821 18
declin 0.090385 14
decod 0.004487 22
decoi 0.003205 23
decor 0.000641 24
decreas 0.024359 21
decree 0.001923 23
decri 0.001923 24
dedic 0.017308 22
dee 0.003846 24
deem 0.007692 23
deep 0.025000 20
deepen 0.001923 23
deeper 0.001923 24
deepli 0.007692 22
def 0.003846 23
defam 0.002564 24
default 0.001923 25
defeat 0.024359 21
defect 0.010897 22
defend 0.042949 19
defens 0.032051 21
defenseman 0.000641 26
defer 0.002564 25
defi 0.000641 27
defiant 0.002564 26
defiantli 0.000641 27
deficit 0.010256 24
defin 0.012179 23
definit 0.022436 22
deflect 0.003205 25
deftli 0.002564 26
degen 0.003205 24
degener 0.002564 25
degrad 0.001923 26
degree 0.016667 23
dehydroepiandrosteron 0.000641 26
deja 0.002564 25
del 0.005769 24
delai 0.038462 20
delanei 0.002564 25
delawar 0.002564 24
delet 0.003205 23
deletion 0.000641 25
delhagen 0.001923 24
deliber 0.008333 22
delic 0.003846 23
delight 0.019872 21
delin 0.001923 23
deliv 0.000641 24
deliveri 0.017308 22
dell 0.006410 23
della 0.050641 18
delta 0.003205 21
demand 0.041667 20
demeanor 0.003205 25
dement 0.001923 26
dementia 0.006410 24
demi 0.005128 25
demill 0.002564 28
demis 0.003205 27
demo 0.003846 26
democr 0.019872 23
democraci 0.000641 24
democrat 0.024359 22
demograph 0.000641 25
demolish 0.001923 24
demon 0.003846 23
demonstr 0.033333 21
dempsei 0.005769 22
dengue 0.002564 23
deni 0.041667 19
denial 0.002564 22
denis 0.004487 21
denizen 0.001923 23
denmark 0.003846 22
denni 0.027564 20
denot 0.004487 24
denounc 0.007051 23
dense 0.001923 24
densiti 0.007692 22
dent 0.006410 23
dental 0.000641 24
dentist 0.000641 26
dentistri 0.000641 25
denver 0.008974 21
depart 0.072436 17
departur 0.010897 20
depend 0.033333 19
depict 0.010256 21
deplet 0.007692 23
depletion 0.000641 27
deploi 0.002564 26
deplor 0.002564 25
deploy 0.002564 24
deposit 0.009615 22
depositari 0.000641 24
depreci 0.003205 23
depress 0.022436 20
depriv 0.001923 23
depth 0.014103 22
deputi 0.018590 21
der 0.000641 26
derail 0.001923 25
derbi 0.002564 24
derek 0.007051 23
derid 0.003205 24
derision 0.001923 25
deriv 0.007051 22
dern 0.001923 25
derrick 0.002564 24
descend 0.006410 23
descent 0.003846 24
describ 0.044872 18
descript 0.006410 20
desecr 0.001923 22
desert 0.002564 21
deserv 0.009615 19
design 0.081410 16
desir 0.012821 18
desktop 0.003846 19
despair 0.001923 20
desper 0.013462 17
despit 0.088462 15
destin 0.003846 19
destini 0.002564 20
destroi 0.013462 18
destruct 0.005769 19
detail 0.055128 17
detain 0.001923 19
detect 0.035897 18
deter 0.002564 20
deterior 0.006410 19
determin 0.073077 16
dethron 0.003205 18
detriment 0.000641 19
detroit 0.012821 17
deutsche 0.007692 19
devast 0.010256 18
develop 0.169872 10
development 0.000641 16
deveraux 0.002564 15
devic 0.026923 14
devil 0.009615 16
devilishli 0.000641 19
deviou 0.001923 18
devis 0.003205 17
devito 0.002564 18
devoid 0.001923 19
devot 0.013462 15
devote 0.003846 16
devotion 0.002564 18
devout 0.001923 20
dexter 0.002564 19
dga 0.003846 17
dharma 0.001923 18
di 0.072436 13
diabet 0.012821 15
diagnos 0.031410 14
diagnosi 0.012179 16
diagnost 0.006410 17
dialect 0.002564 18
dialogu 0.013462 15
diamet 0.002564 17
diamond 0.006410 16
diana 0.083974 12
diane 0.014744 17
dianne 0.001923 19
diari 0.003205 18
diaz 0.001923 20
dicaprio 0.002564 19
dick 0.016667 16
dicker 0.004487 18
dictat 0.005128 17
dictatorship 0.000641 18
die 0.023077 15
diego 0.001923 17
diesel 0.002564 16
diet 0.041026 14
dietari 0.010897 16
dietet 0.002564 17
dietitian 0.000641 18
differ 0.033974 15
difficult 0.000641 18
difficulti 0.000641 17
dig 0.000641 18
digest 0.004487 16
digit 0.049359 13
digniti 0.005769 16
dilemma 0.002564 19
dillon 0.002564 18
dilut 0.003846 17
dim 0.001923 19
dimens 0.003846 18
diminish 0.007692 15
dimitri 0.001923 17
din 0.002564 16
dinner 0.016667 14
dion 0.002564 16
dip 0.010897 15
dipego 0.001923 17
diplom 0.001923 18
dire 0.005769 16
direct 0.135897 11
directli 0.021795 12
director 0.213462 9
directori 0.000641 18
directv 0.001923 17
dirk 0.003205 16
dirt 0.001923 17
dirti 0.003846 15
disabl 0.011538 14
disadvantag 0.000641 19
disagr 0.001923 18
disagre 0.003205 17
disappear 0.000641 18
disappoint 0.000641 19
disappointingli 0.000641 20
disast 0.005769 16
disastr 0.001923 18
disband 0.002564 17
disc 0.010897 15
discern 0.005128 17
discharg 0.005128 16
disciplin 0.000641 17
disclos 0.017308 13
disclosur 0.000641 16
disco 0.003205 15
discomfort 0.000641 17
disconcert 0.000641 16
discontinu 0.000641 17
discount 0.008333 14
discourag 0.000641 15
discov 0.055769 12
discoveri 0.000641 15
discrep 0.003846 14
discrimin 0.000641 15
discuss 0.053846 13
disdain 0.002564 14
diseas 0.100000 11
disguis 0.003846 18
disgust 0.001923 19
dish 0.005128 17
dishe 0.002564 18
disjoint 0.001923 19
disk 0.006410 16
dismai 0.001923 18
dismantl 0.001923 17
dismiss 0.019231 15
disnei 0.047436 14
disord 0.026923 16
disori 0.002564 19
dispar 0.003205 18
dispatch 0.003205 19
displai 0.025000 17
dispos 0.006410 19
disproportion 0.000641 20
disput 0.020513 18
disregard 0.000641 22
disrupt 0.009615 21
dissuad 0.002564 24
distanc 0.008974 23
distant 0.007692 24
distast 0.001923 25
distill 0.001923 26
distinct 0.009615 22
distinctli 0.000641 25
distinguish 0.000641 26
distort 0.000641 24
distract 0.003205 23
distraught 0.000641 26
distress 0.002564 25
distrib 0.002564 24
distribut 0.000641 26
distributor 0.000641 25
district 0.016667 20
disturb 0.010256 22
ditch 0.004487 24
diuguid 0.001923 25
diuret 0.001923 27
div 0.001923 26
diva 0.008333 23
dive 0.001923 24
divers 0.010256 21
diversifi 0.000641 23
divert 0.003205 22
divid 0.017308 19
division 0.039744 15
divorc 0.008333 17
dixon 0.001923 20
dizzi 0.003205 19
dj 0.007051 18
dna 0.020513 16
dnc 0.001923 17
do 0.055128 13
doc 0.000641 14
doctor 0.091667 12
docu 0.001923 20
docudrama 0.000641 21
docum 0.019872 19
documentari 0.000641 21
dodger 0.007692 20
dodi 0.024359 18
dog 0.008333 20
dolce 0.002564 21
dole 0.002564 22
doll 0.000641 23
dollar 0.024359 19
dolli 0.003205 21
dolphin 0.003846 20
domain 0.002564 21
domest 0.034615 17
domin 0.038462 16
domingo 0.003205 20
dominican 0.000641 22
dominiqu 0.002564 21
don 0.000641 23
donadoni 0.001923 22
donald 0.023077 19
donat 0.024359 18
donatella 0.000641 22
donna 0.005128 21
donor 0.010256 20
donut 0.002564 22
doom 0.004487 21
door 0.017308 19
dora 0.001923 22
dormant 0.001923 21
dorothi 0.001923 22
dosag 0.005128 20
dose 0.025641 17
dot 0.001923 18
double 0.049359 15
doubledai 0.000641 17
doubt 0.022436 16
doug 0.008333 19
dougla 0.016026 18
dour 0.003205 19
dove 0.001923 20
dow 0.016026 17
downei 0.001923 21
downgrad 0.003846 20
download 0.010256 19
downplai 0.002564 21
downright 0.000641 22
downtown 0.004487 20
downturn 0.001923 22
downward 0.003205 21
doyle 0.001923 22
dozen 0.014103 18
draft 0.012179 19
drag 0.008974 20
dragon 0.001923 22
drain 0.003846 21
drake 0.001923 22
drama 0.067308 14
dramat 0.040385 15
drang 0.002564 19
drank 0.003846 18
drastic 0.003846 17
draw 0.035897 16
drawn 0.016026 21
dread 0.003846 23
dream 0.015385 22
dreami 0.001923 24
dreamwork 0.000641 25
dreari 0.001923 23
dress 0.017949 20
drew 0.021154 19
dri 0.001923 23
drift 0.002564 22
drill 0.004487 21
drink 0.021154 20
drinker 0.002564 21
drip 0.002564 22
driv 0.022436 18
drive 0.031410 17
driven 0.013462 19
driver 0.025000 18
droll 0.001923 19
drop 0.078205 13
drosnin 0.003846 15
drought 0.001923 16
drove 0.015385 14
drown 0.006410 15
drowsi 0.002564 16
dru 0.001923 17
drug 0.112821 10
drum 0.004487 14
drummer 0.011538 13
drunk 0.005769 15
drunken 0.003205 16
dry 0.007692 14
du 0.005769 15
dual 0.001923 17
duane 0.001923 16
dub 0.014103 12
dubiou 0.003205 15
dublin 0.003846 14
duchess 0.003846 13
dud 0.000641 16
dude 0.001923 15
dudlei 0.003205 14
due 0.101923 11
duel 0.010897 13
duet 0.030769 12
dug 0.001923 16
duke 0.017308 15
dull 0.005769 16
dump 0.005769 17
dun 0.000641 19
duncan 0.002564 18
dunk 0.001923 20
dunne 0.001923 19
duo 0.017308 14
dup 0.000641 19
duplic 0.003205 18
durabl 0.001923 20
duran 0.002564 19
durat 0.004487 17
durban 0.002564 18
dust 0.006410 16
dusti 0.002564 18
dustin 0.006410 17
dutch 0.007692 15
duti 0.007051 16
duvall 0.003846 18
dvd 0.007051 17
dwarf 0.001923 19
dwight 0.003205 18
dy 0.019872 13
dyke 0.002564 18
dylan 0.005769 17
dynam 0.001923 18
dysfunct 0.008333 16
dzubeck 0.002564 18
eager 0.007692 17
